"model","protocol","fold_id","date","portfolio_value","net_return","turnover","gross_return","drawdown_incremental"
"PPO_gated_full","version_2","0","2018-01-24 00:00:00","1061367.426535278","-0.0021001451883503","0.0268875301117077","-0.0020598138931828","0.0021001451883503"
"PPO_gated_full","version_2","0","2018-01-25 00:00:00","1059856.4385776718","-0.0014236238269893","0.0309948371110697","-0.0013771315713227","0.0014206340102592"
"PPO_gated_full","version_2","0","2018-01-26 00:00:00","1068665.088434375","0.0083111726608221","0.0283907345603893","0.0083537587626627","0.0"
"PPO_gated_full","version_2","0","2018-01-29 00:00:00","1059304.5068894187","-0.0087591347806352","0.0218334396394008","-0.0087263846211761","0.0087591347806352"
"PPO_gated_full","version_2","0","2018-01-30 00:00:00","1045897.5462392016","-0.0126563802598987","0.0249619332209441","-0.0126189373600673","0.0125455213193672"
"PPO_gated_full","version_2","0","2018-01-31 00:00:00","1051657.5841422505","0.0055072678234694","0.0285975328590795","0.005550164122758","0.0"
"PPO_gated_full","version_2","0","2018-02-01 00:00:00","1045217.4687007878","-0.006123775969072","0.0251261344061016","-0.0060860867674629","0.0060263177969982"
"PPO_gated_full","version_2","0","2018-02-02 00:00:00","1022772.9910462534","-0.0214735003256624","0.0248645293080092","-0.0214362035317004","0.0210023494707927"
"PPO_gated_full","version_2","0","2018-02-05 00:00:00","979195.7005015316","-0.0426070016770231","0.0281406907804718","-0.0425647906408524","0.0407773127580725"
"PPO_gated_full","version_2","0","2018-02-06 00:00:00","995322.3244834108","0.0164692553016924","0.0248441840692646","0.0165065215777962","0.0"
"PPO_gated_full","version_2","0","2018-02-07 00:00:00","989964.7707340976","-0.0053827324249902","0.0243064304854164","-0.005346272779262","0.0050133140937189"
"PPO_gated_full","version_2","0","2018-02-08 00:00:00","952456.4426421752","-0.0378885483612798","0.0236722261044702","-0.0378530400221231","0.035098300204485"
"PPO_gated_full","version_2","0","2018-02-09 00:00:00","970955.7557012162","0.0194227391729565","0.0203158794893354","0.0194532129921905","0.0"
"PPO_gated_full","version_2","0","2018-02-12 00:00:00","982850.210436482","0.0122502541083097","0.0188491825635234","0.012278527882155","0.0"
"PPO_gated_full","version_2","0","2018-02-13 00:00:00","984311.7802642168","0.0014870728135527","0.0191116969946723","0.0015157403590447","0.0"
"PPO_gated_full","version_2","0","2018-02-14 00:00:00","995068.3595613498","0.0109280204837594","0.0168675930719782","0.0109533218733674","0.0"
"PPO_gated_full","version_2","0","2018-02-15 00:00:00","1008982.760509496","0.0139833618609679","0.0177690034474127","0.014010015366139","0.0"
"PPO_gated_full","version_2","0","2018-02-16 00:00:00","1012496.4531002352","0.003482410927383","0.0184592800232571","0.0035100998474179","0.0"
"PPO_gated_full","version_2","0","2018-02-20 00:00:00","1005426.8910889116","-0.0069823079277729","0.0167085765331856","-0.0069572450629731","0.0066153204477567"
"PPO_gated_full","version_2","0","2018-02-21 00:00:00","993359.0816536096","-0.0120026722402781","0.0163240257760832","-0.011978186201614","0.0112924147760657"
"PPO_gated_full","version_2","0","2018-02-22 00:00:00","995375.59028691","0.0020299896286685","0.0141172579261755","0.0020511655155577","0.0"
"PPO_gated_full","version_2","0","2018-02-23 00:00:00","1009662.5349018069","0.0143533202484689","0.0135962388200986","0.014373714606699","0.0"
"PPO_gated_full","version_2","0","2018-02-26 00:00:00","1021214.691298658","0.0114416015228044","0.0101681656003501","0.0114568537712049","0.0"
"PPO_gated_full","version_2","0","2018-02-27 00:00:00","1009891.806066034","-0.0110876638664735","0.0096714761342522","-0.0110731566522721","0.0105953542930951"
"PPO_gated_full","version_2","0","2018-02-28 00:00:00","998693.2810089596","-0.0110888364375361","0.0142786824243754","-0.0110674184138996","0.0104789846494194"
"PPO_gated_full","version_2","0","2018-03-01 00:00:00","985671.8801904516","-0.0130384383935705","0.0134245821358924","-0.0130183015203667","0.0121847349178262"
"PPO_gated_full","version_2","0","2018-03-02 00:00:00","990074.8760138176","0.0044669995277895","0.01296210636569","0.0044864426873381","0.0"
"PPO_gated_full","version_2","0","2018-03-05 00:00:00","1000954.3799161614","0.0109885667901665","0.0143537449196977","0.011010097407546","0.0"
"PPO_gated_full","version_2","0","2018-03-06 00:00:00","1005260.0237209712","0.0043015385028542","0.0142439050379835","0.0043229043604111","0.0"
"PPO_gated_full","version_2","0","2018-03-07 00:00:00","1008241.1992892342","0.0029655765651837","0.0139646446427832","0.0029865235321479","0.0"
"PPO_gated_full","version_2","0","2018-03-08 00:00:00","1013738.951283434","0.0054528142651535","0.0129787288990486","0.0054722823585021","0.0"
"PPO_gated_full","version_2","0","2018-03-09 00:00:00","1032425.7974578256","0.0184335880067872","0.0114194087102412","0.0184507171198526","0.0"
"PPO_gated_full","version_2","0","2018-03-12 00:00:00","1031241.5581701812","-0.0011470454250177","0.0128374959251512","-0.00112778918113","0.001108148193911"
"PPO_gated_full","version_2","0","2018-03-13 00:00:00","1027782.125865529","-0.0033546284837383","0.0135746433166383","-0.0033342665187633","0.0032371529135667"
"PPO_gated_full","version_2","0","2018-03-14 00:00:00","1020736.583659872","-0.0068550931450803","0.0168458369589643","-0.0068298243896419","0.0065928439900463"
"PPO_gated_full","version_2","0","2018-03-15 00:00:00","1022036.5965173236","0.001273602688747","0.0165206638290935","0.0012983836844906","0.0"
"PPO_gated_full","version_2","0","2018-03-16 00:00:00","1024397.5569095268","0.0023100546499491","0.0123364218668679","0.0023285592827494","0.0"
"PPO_gated_full","version_2","0","2018-03-19 00:00:00","1009242.9160538764","-0.0147937104627328","0.0176115818303416","-0.0147672930899873","0.0141809075824236"
"PPO_gated_full","version_2","0","2018-03-20 00:00:00","1013903.5670871456","0.0046179675468935","0.0161552482390788","0.0046422004192522","0.0"
"PPO_gated_full","version_2","0","2018-03-21 00:00:00","1013734.8392189654","-0.0001664141183218","0.0148249454888629","-0.0001441767000885","0.0001578865727028"
"PPO_gated_full","version_2","0","2018-03-22 00:00:00","990664.9325924627","-0.0227573382446605","0.0108706103230681","-0.0227410323291759","0.0215875926669416"
"PPO_gated_full","version_2","0","2018-03-23 00:00:00","968594.2614486708","-0.0222786437852761","0.0132224930348457","-0.0222588100457239","0.0206525612024308"
"PPO_gated_full","version_2","0","2018-03-26 00:00:00","990634.9926629674","0.0227553807528568","0.0135034633993201","0.0227756359479558","0.0"
"PPO_gated_full","version_2","0","2018-03-27 00:00:00","974414.5584712968","-0.0163737747119831","0.0150283854431421","-0.0163512321338183","0.0151782203491216"
"PPO_gated_full","version_2","0","2018-03-28 00:00:00","973058.3153555152","-0.0013918543231839","0.008802941549434","-0.0013786499108598","0.0012691002358546"
"PPO_gated_full","version_2","0","2018-03-29 00:00:00","987629.1101049624","0.0149742256137276","0.0089911697119961","0.0149877123682956","0.0"
"PPO_gated_full","version_2","0","2018-04-02 00:00:00","960676.7022393182","-0.02729000956926","0.0125917760497713","-0.0272711219051854","0.0252206310071664"
"PPO_gated_full","version_2","0","2018-04-03 00:00:00","975995.22539883","0.0159455549653743","0.0099920957598608","0.0159605431090141","0.0"
"PPO_gated_full","version_2","0","2018-04-04 00:00:00","987432.2286443728","0.0117182983562949","0.0088426243764843","0.0117315622928596","0.0"
"PPO_gated_full","version_2","0","2018-04-05 00:00:00","987240.6751267868","-0.0001939915591461","0.0105521389222921","-0.0001781633507626","0.0001792456024426"
"PPO_gated_full","version_2","0","2018-04-06 00:00:00","966164.6312035955","-0.0213484355478815","0.0121028501601936","-0.0213302812726412","0.0197218419047152"
"PPO_gated_full","version_2","0","2018-04-09 00:00:00","968737.8825127992","0.0026633673248813","0.0086561647791206","0.00267635157205","0.0"
"PPO_gated_full","version_2","0","2018-04-10 00:00:00","984498.4854354524","0.016269212969944","0.0113234455286257","0.016286198138237","0.0"
"PPO_gated_full","version_2","0","2018-04-11 00:00:00","978813.6279878644","-0.0057743689113687","0.0098702698616155","-0.0057595635065763","0.005319587501372"
"PPO_gated_full","version_2","0","2018-04-12 00:00:00","987050.9286095562","0.008415596581573","0.0070776102131217","0.0084262129968927","0.0"
"PPO_gated_full","version_2","0","2018-04-13 00:00:00","985540.336592906","-0.0015304093971909","0.0066375862043687","-0.0015204530178843","0.0014135317350576"
"PPO_gated_full","version_2","0","2018-04-16 00:00:00","992769.2882908012","0.0073350135245464","0.0077318111209258","0.0073466112412278","0.0"
"PPO_gated_full","version_2","0","2018-04-17 00:00:00","1008182.8168637742","0.0155257910924196","0.0074583778251204","0.0155369786591573","0.0"
"PPO_gated_full","version_2","0","2018-04-18 00:00:00","1005941.6788450908","-0.0022229480419583","0.0072619061314068","-0.0022120551827612","0.0020971378619345"
"PPO_gated_full","version_2","0","2018-04-19 00:00:00","992606.4492968568","-0.0132564638971357","0.0096681640278107","-0.013241961651094","0.0124783991659823"
"PPO_gated_full","version_2","0","2018-04-20 00:00:00","986093.9396282084","-0.0065610188945093","0.009821945243313","-0.0065462859766443","0.0060940604677088"
"PPO_gated_full","version_2","0","2018-04-23 00:00:00","982563.41409327","-0.0035803135918971","0.0072956332216064","-0.0035693701420647","0.0033036781805145"
"PPO_gated_full","version_2","0","2018-04-24 00:00:00","975543.1443769909","-0.0071448515338397","0.006824920170402","-0.0071346141535841","0.0065691953374878"
"PPO_gated_full","version_2","0","2018-04-25 00:00:00","974174.3268208472","-0.0014031337968324","0.0102374498865487","-0.0013877776220026","0.001280866728929"
"PPO_gated_full","version_2","0","2018-04-26 00:00:00","995941.9410107692","0.0223446806086127","0.0071200124646979","0.0223553606273097","0.0"
"PPO_gated_full","version_2","0","2018-04-27 00:00:00","997474.6830009796","0.0015389872914226","0.0058951127542998","0.001547829960554","0.0"
"PPO_gated_full","version_2","0","2018-04-30 00:00:00","987422.9089201052","-0.0100772222615543","0.008720219042189","-0.010064141932991","0.0094059160251979"
"PPO_gated_full","version_2","0","2018-05-01 00:00:00","990451.4127127096","0.0030670787210279","0.0085608882693512","0.0030799200534319","0.0"
"PPO_gated_full","version_2","0","2018-05-02 00:00:00","982220.445857974","-0.008310318657825","0.0084610211039445","-0.0082976271261691","0.0077021013821965"
"PPO_gated_full","version_2","0","2018-05-03 00:00:00","983662.0983833128","0.0014677484381619","0.01322734392541","0.00148758945405","0.0"
"PPO_gated_full","version_2","0","2018-05-04 00:00:00","999023.808850855","0.0156168571431082","0.0094929291997148","0.0156310965369078","0.0"
"PPO_gated_full","version_2","0","2018-05-07 00:00:00","1003501.1180466966","0.0044816841762677","0.0064210831349191","0.0044913158009701","0.0"
"PPO_gated_full","version_2","0","2018-05-08 00:00:00","1002495.4335775914","-0.0010021757335585","0.0065772712517243","-0.0009923098266809","0.0009410660832745"
"PPO_gated_full","version_2","0","2018-05-09 00:00:00","1011256.7266543434","0.0087394842742431","0.0080901057595231","0.0087516194328823","0.0"
"PPO_gated_full","version_2","0","2018-05-10 00:00:00","1021970.4358612554","0.0105944503749878","0.0086193196739259","0.0106073793544986","0.0"
"PPO_gated_full","version_2","0","2018-05-11 00:00:00","1020234.6493881672","-0.0016984703394333","0.0092103218450895","-0.0016846548566656","0.0016242567403703"
"PPO_gated_full","version_2","0","2018-05-14 00:00:00","1023221.7304753492","0.0029278373254359","0.0075369344252976","0.0029391427270739","0.0"
"PPO_gated_full","version_2","0","2018-05-15 00:00:00","1011435.118660994","-0.0115191179617338","0.0074997772860418","-0.0115078682958048","0.0110292849854605"
"PPO_gated_full","version_2","0","2018-05-16 00:00:00","1015776.1053834036","0.0042919082423758","0.0057834254657791","0.0043005833805744","0.0"
"PPO_gated_full","version_2","0","2018-05-17 00:00:00","1012574.9505510364","-0.0031514374234652","0.0053045290987938","-0.003143480629817","0.002995470580083"
"PPO_gated_full","version_2","0","2018-05-18 00:00:00","1011891.0137185402","-0.0006754431680579","0.0062920815724847","-0.0006660050456992","0.0006399917428745"
"PPO_gated_full","version_2","0","2018-05-21 00:00:00","1020137.9281535724","0.0081500026418122","0.0072181384389944","0.0081608298494707","0.0"
"PPO_gated_full","version_2","0","2018-05-22 00:00:00","1016200.1603507288","-0.0038600347013574","0.0076427656801284","-0.0038485705528372","0.0036847538536256"
"PPO_gated_full","version_2","0","2018-05-23 00:00:00","1023898.1021321572","0.007575221970809","0.0081613381919632","0.007587463978097","0.0"
"PPO_gated_full","version_2","0","2018-05-24 00:00:00","1024810.181648935","0.0008907912954212","0.0147148257418104","0.0009128635340339","0.0"
"PPO_gated_full","version_2","0","2018-05-25 00:00:00","1025765.898456658","0.0009325793447771","0.0184897176925526","0.0009603139213159","0.0"
"PPO_gated_full","version_2","0","2018-05-29 00:00:00","1018726.8019936844","-0.006862283561546","0.0170003768280642","-0.0068367829963039","0.0065868124065754"
"PPO_gated_full","version_2","0","2018-05-30 00:00:00","1032339.5474940112","0.0133625084504364","0.0139809785804655","0.0133834799183071","0.0"
"PPO_gated_full","version_2","0","2018-05-31 00:00:00","1023205.5622039085","-0.0088478498302961","0.0143257774883143","-0.0088263611640636","0.0085470980468581"
"PPO_gated_full","version_2","0","2018-06-01 00:00:00","1036316.119650636","0.0128132194849374","0.0094525019925625","0.0128273982379263","0.0"
"PPO_gated_full","version_2","0","2018-06-04 00:00:00","1050033.0611835408","0.0132362522137832","0.0159248922997341","0.0132601395522329","0.0"
"PPO_gated_full","version_2","0","2018-06-05 00:00:00","1049012.3673332364","-0.0009720587741818","0.011979117993301","-0.0009540900971918","0.0009551110645897"
"PPO_gated_full","version_2","0","2018-06-06 00:00:00","1059426.616120922","0.0099276701705245","0.018326733094957","0.0099551602701669","0.0"
"PPO_gated_full","version_2","0","2018-06-07 00:00:00","1053668.3418738816","-0.0054352742883921","0.0160227883613049","-0.0054112401058501","0.0053882870408691"
"PPO_gated_full","version_2","0","2018-06-08 00:00:00","1057381.9814806697","0.0035244862725812","0.0132573888137509","0.0035443723558018","0.0"
"PPO_gated_full","version_2","0","2018-06-11 00:00:00","1057605.3060628197","0.000211205208772","0.0103829406933425","0.000226779619812","0.0"
"PPO_gated_full","version_2","0","2018-06-12 00:00:00","1061791.3938315148","0.0039580812848592","0.0125524280010722","0.0039769099268608","0.0"
"PPO_gated_full","version_2","0","2018-06-13 00:00:00","1057343.4754573836","-0.0041890699057946","0.0160465843815212","-0.0041650000292223","0.0041621256484082"
"PPO_gated_full","version_2","0","2018-06-14 00:00:00","1058683.0496400257","0.0012669243379616","0.0136119010837075","0.0012873421895872","0.0"
"PPO_gated_full","version_2","0","2018-06-15 00:00:00","1058128.562915395","-0.0005237513954899","0.0161792207737562","-0.0004994825643292","0.0005188592110207"
"PPO_gated_full","version_2","0","2018-06-18 00:00:00","1057236.8272286416","-0.0008427479589971","0.0193015127224945","-0.0008137956899133","0.0008344388680833"
"PPO_gated_full","version_2","0","2018-06-19 00:00:00","1050702.3740142395","-0.0061806901217497","0.0157588793986701","-0.0061570518026517","0.0061145940717266"
"PPO_gated_full","version_2","0","2018-06-20 00:00:00","1051418.58582889","0.000681650515278","0.0083242979154071","0.0006941369621511","0.0"
"PPO_gated_full","version_2","0","2018-06-21 00:00:00","1043483.8560742688","-0.0075466896453669","0.0078686187157077","-0.0075348867172933","0.0074248984461968"
"PPO_gated_full","version_2","0","2018-06-22 00:00:00","1043554.9800345532","6.816009646008625e-05","0.0077403421167705","7.977060963524204e-05","0.0"
"PPO_gated_full","version_2","0","2018-06-25 00:00:00","1033061.2516172444","-0.0100557504090119","0.0077795204556733","-0.0100440811283284","0.00981947340741"
"PPO_gated_full","version_2","0","2018-06-26 00:00:00","1036253.8160745202","0.0030903922224146","0.0074196490853474","0.0031015216960426","0.0"
"PPO_gated_full","version_2","0","2018-06-27 00:00:00","1027844.973462848","-0.0081146553877371","0.0093522410752483","-0.0081006270261242","0.0078685480630713"
"PPO_gated_full","version_2","0","2018-06-28 00:00:00","1035188.4949616286","0.0071445808350261","0.0089260451038301","0.0071579699026818","0.0"
"PPO_gated_full","version_2","0","2018-06-29 00:00:00","1032499.7242478058","-0.002597373064818","0.0104841266594152","-0.0025816468748288","0.00251600875047"
"PPO_gated_full","version_2","0","2018-07-02 00:00:00","1031687.8186373368","-0.0007863494695463","0.0089496577254196","-0.0007729249829582","0.0007597381249335"
"PPO_gated_full","version_2","0","2018-07-03 00:00:00","1029010.9721874588","-0.0025946283376823","0.0096496387365429","-0.0025801538795775","0.002504850657936"
"PPO_gated_full","version_2","0","2018-07-05 00:00:00","1043089.5835893332","0.0136816922097014","0.0096996137872338","0.0136962416303822","0.0"
"PPO_gated_full","version_2","0","2018-07-06 00:00:00","1053813.7948875383","0.0102811987262903","0.0121397684457147","0.0102994083789589","0.0"
"PPO_gated_full","version_2","0","2018-07-09 00:00:00","1059147.8660177246","0.0050616827717226","0.0120395389118197","0.0050797420800903","0.0"
"PPO_gated_full","version_2","0","2018-07-10 00:00:00","1066829.9901492212","0.0072531176977019","0.0141378318945122","0.0072743244455437","0.0"
"PPO_gated_full","version_2","0","2018-07-11 00:00:00","1055518.3611101247","-0.010603028733298","0.0135825945862433","-0.0105826548414187","0.0105848213453555"
"PPO_gated_full","version_2","0","2018-07-12 00:00:00","1061124.266409045","0.0053110447960609","0.0108251847191084","0.0053272825731396","0.0"
"PPO_gated_full","version_2","0","2018-07-13 00:00:00","1059221.6007725263","-0.0017930658045901","0.0087392455367124","-0.0017799569362851","0.0017804133934106"
"PPO_gated_full","version_2","0","2018-07-16 00:00:00","1058470.154686694","-0.000709432365507","0.0080061619443637","-0.0006974231225905","0.0007031633146482"
"PPO_gated_full","version_2","0","2018-07-17 00:00:00","1067521.364310166","0.0085512185519783","0.0067610236079888","0.0085613600873903","0.0"
"PPO_gated_full","version_2","0","2018-07-18 00:00:00","1069516.904246838","0.001869320843018","0.0081312364182883","0.0018815176976454","0.0"
"PPO_gated_full","version_2","0","2018-07-19 00:00:00","1068321.1015704616","-0.0011180773970269","0.0100595369003714","-0.0011029880916763","0.0011180773970267"
"PPO_gated_full","version_2","0","2018-07-20 00:00:00","1063117.7361480782","-0.0048706006225416","0.0080093036056496","-0.0048585866671331","0.0048651549140755"
"PPO_gated_full","version_2","0","2018-07-23 00:00:00","1062924.518697967","-0.0001817460508289","0.0090971110879177","-0.000168100384197","0.0001806586219852"
"PPO_gated_full","version_2","0","2018-07-24 00:00:00","1063032.763159065","0.0001018364514074","0.0085531002567211","0.0001146661017924","0.0"
"PPO_gated_full","version_2","0","2018-07-25 00:00:00","1068850.500680265","0.0054727734862197","0.0154888645169194","0.0054960067829951","0.0"
"PPO_gated_full","version_2","0","2018-07-26 00:00:00","1090152.9935675496","0.0199302829289285","0.0140972295962616","0.0199514287733229","0.0"
"PPO_gated_full","version_2","0","2018-07-27 00:00:00","1090926.1860736124","0.0007092513717111","0.0141800390196177","0.0007305214302405","0.0"
"PPO_gated_full","version_2","0","2018-07-30 00:00:00","1088406.1832351843","-0.0023099664034078","0.0123443679470225","-0.0022914498514872","0.0023099664034078"
"PPO_gated_full","version_2","0","2018-07-31 00:00:00","1088218.312308835","-0.0001726110428651","0.009193037658891","-0.0001588214863768","0.0001722123171553"
"PPO_gated_full","version_2","0","2018-08-01 00:00:00","1084237.2225802247","-0.0036583557578295","0.0077472304384823","-0.0036467349121717","0.0036492750650152"
"PPO_gated_full","version_2","0","2018-08-02 00:00:00","1086610.8811070088","0.0021892427942431","0.0078878277305454","0.002201074535839","0.0"
"PPO_gated_full","version_2","0","2018-08-03 00:00:00","1091755.4214613466","0.0047344826411978","0.0068589848931879","0.0047447711185375","0.0"
"PPO_gated_full","version_2","0","2018-08-06 00:00:00","1100069.0674458088","0.0076149344633746","0.0070810629319077","0.0076255560577725","0.0"
"PPO_gated_full","version_2","0","2018-08-07 00:00:00","1102199.667054667","0.001936787127198","0.0070591852584281","0.0019473759050857","0.0"
"PPO_gated_full","version_2","0","2018-08-08 00:00:00","1102900.826826988","0.0006361458756334","0.0063080285947459","0.0006456079185255","0.0"
"PPO_gated_full","version_2","0","2018-08-09 00:00:00","1096288.4262950122","-0.0059954624850535","0.0058671676980641","-0.0059866617335064","0.0059954624850535"
"PPO_gated_full","version_2","0","2018-08-10 00:00:00","1089250.8947430172","-0.0064194160799261","0.0055497574590845","-0.0064110914437375","0.0063809287116429"
"PPO_gated_full","version_2","0","2018-08-13 00:00:00","1090759.9784630637","0.0013854326191787","0.0059284803830724","0.0013943253397533","0.0"
"PPO_gated_full","version_2","0","2018-08-14 00:00:00","1096378.4252995714","0.0051509469979127","0.0077638009795689","0.0051625926993821","0.0"
"PPO_gated_full","version_2","0","2018-08-15 00:00:00","1092485.4185908","-0.0035507874096552","0.0078278557263129","-0.0035390456260658","0.0035297885485965"
"PPO_gated_full","version_2","0","2018-08-16 00:00:00","1108916.472491788","0.0150400670081093","0.0078090657324406","0.015051780606708","0.0"
"PPO_gated_full","version_2","0","2018-08-17 00:00:00","1109743.483723772","0.0007457831608594","0.0107279278820594","0.0007618750526825","0.0"
"PPO_gated_full","version_2","0","2018-08-20 00:00:00","1114956.238328344","0.0046972608364234","0.0090398915059268","0.0047108206736823","0.0"
"PPO_gated_full","version_2","0","2018-08-21 00:00:00","1116817.277451763","0.0016691588956077","0.0070700069938678","0.0016797639060985","0.0"
"PPO_gated_full","version_2","0","2018-08-22 00:00:00","1118049.7244680924","0.0011035350555657","0.0081318367263599","0.0011157328106553","0.0"
"PPO_gated_full","version_2","0","2018-08-23 00:00:00","1125785.4788216627","0.0069189716559794","0.0095990217769697","0.0069333701886448","0.0"
"PPO_gated_full","version_2","0","2018-08-24 00:00:00","1142047.5652423888","0.0144451023100309","0.0108099549600482","0.0144613172424709","0.0"
"PPO_gated_full","version_2","0","2018-08-27 00:00:00","1152982.2975219917","0.0095746732556467","0.0111138063574906","0.0095913439651829","0.0"
"PPO_gated_full","version_2","0","2018-08-28 00:00:00","1153518.8701896237","0.0004653780624257","0.0103141026447993","0.0004808492163929","0.0"
"PPO_gated_full","version_2","0","2018-08-29 00:00:00","1157352.07969325","0.003323057474557","0.0072945940542479","0.0033339993656384","0.0"
"PPO_gated_full","version_2","0","2018-08-30 00:00:00","1152151.3526767243","-0.0044936429525438","0.0086689574619413","-0.0044806395163509","0.0044936429525438"
"PPO_gated_full","version_2","0","2018-08-31 00:00:00","1155059.806423287","0.0025243677749502","0.0059299281817075","0.0025332626672228","0.0"
"PPO_gated_full","version_2","0","2018-09-04 00:00:00","1168774.0705516597","0.0118732069561315","0.0080686278507346","0.0118853098979076","0.0"
"PPO_gated_full","version_2","0","2018-09-05 00:00:00","1175039.384413681","0.005360585950597","0.0133401346068309","0.0053805961525072","0.0"
"PPO_gated_full","version_2","0","2018-09-06 00:00:00","1170315.5292904263","-0.0040201674819706","0.0089476289672726","-0.0040067460385197","0.0040201674819706"
"PPO_gated_full","version_2","0","2018-09-07 00:00:00","1163425.6535930966","-0.0058871949699813","0.0072354085362652","-0.0058763418571769","0.005863527460203"
"PPO_gated_full","version_2","0","2018-09-10 00:00:00","1179877.3767604595","0.0141407601908672","0.006610331027332","0.0141506756874082","0.0"
"PPO_gated_full","version_2","0","2018-09-11 00:00:00","1181181.1684926455","0.0011050230794033","0.0095567940668843","0.0011193582705036","0.0"
"PPO_gated_full","version_2","0","2018-09-12 00:00:00","1185777.720560583","0.0038914877671163","0.006257186966038","0.0039008735475654","0.0"
"PPO_gated_full","version_2","0","2018-09-13 00:00:00","1184873.2009597486","-0.0007628070465068","0.0132568913423355","-0.0007429217094933","0.0007628070465068"
"PPO_gated_full","version_2","0","2018-09-14 00:00:00","1195810.379541654","0.0092306742806289","0.0106929744516188","0.0092467137423064","0.0"
"PPO_gated_full","version_2","0","2018-09-17 00:00:00","1192920.124883114","-0.0024169840870991","0.0081784459437866","-0.0024047164181834","0.0024169840870992"
"PPO_gated_full","version_2","0","2018-09-18 00:00:00","1193777.172658142","0.0007184452312865","0.0098823654286337","0.0007332687794294","0.0"
"PPO_gated_full","version_2","0","2018-09-19 00:00:00","1189815.6260738","-0.0033184975178582","0.0102953856900664","-0.0033030544393231","0.0033128551584076"
"PPO_gated_full","version_2","0","2018-09-20 00:00:00","1193949.3377965388","0.003474245616003","0.0117107323349045","0.0034918117145054","0.0"
"PPO_gated_full","version_2","0","2018-09-21 00:00:00","1193415.5300053544","-0.000447094172496","0.0136837210005915","-0.0004265685909951","0.0004463983590684"
"PPO_gated_full","version_2","0","2018-09-24 00:00:00","1189713.3651866098","-0.0031021590767533","0.0143741125435742","-0.0030805979079379","0.003095946382539"
"PPO_gated_full","version_2","0","2018-09-25 00:00:00","1185027.5697037166","-0.0039385919499679","0.0160129177965522","-0.0039145725732731","0.0039185104620761"
"PPO_gated_full","version_2","0","2018-09-26 00:00:00","1176984.748078551","-0.0067870333406476","0.0113568112611839","-0.0067699981237558","0.0067258335959992"
"PPO_gated_full","version_2","0","2018-09-27 00:00:00","1180836.4484470584","0.0032725151067553","0.0081880701072245","0.0032847972119162","0.0"
"PPO_gated_full","version_2","0","2018-09-28 00:00:00","1181502.2062765982","0.0005638018968801","0.014708654797229","0.0005858648790759","0.0"
"PPO_gated_full","version_2","0","2018-10-01 00:00:00","1190943.8203113314","0.0079911945864982","0.0106734844593221","0.0080072048131872","0.0"
"PPO_gated_full","version_2","0","2018-10-02 00:00:00","1180556.6479223084","-0.008721798805176","0.0084715193968804","-0.0087090915260807","0.008686303921366"
